Date,Symbols,Close,High,Low,Open,Volume
2013-08-09,PG,63.14,63.463,62.791,63.355,7923335
2013-08-09,TRV,66.95,67.012,66.45,66.941,1675182
2013-08-09,UNH,63.677,64.251,63.1,63.913,2928539
2013-08-09,V,42.247,42.609,42.189,42.481,10670502
2013-08-09,VZ,33.298,33.619,33.094,33.553,12715181
2013-08-09,WBA,39.357,39.596,39.312,39.596,3838825
2013-08-09,WMT,63.479,63.823,63.369,63.734,6984181
2013-08-08,AAPL,14.497,14.593,14.399,14.585,290613637
2013-08-08,AMGN,88.03,89.227,87.187,89.085,5967836
2013-08-08,AXP,67.133,68.089,66.513,66.784,3737725
2013-08-08,BA,90.121,91.32,90.112,90.836,4394062
2013-08-08,CAT,65.372,65.863,64.564,64.585,8220384
2013-08-08,CRM,45.24,45.69,44.97,45.2,3400675
2013-08-08,CSCO,20.02,20.067,19.958,20.036,26904424
2013-08-08,CVX,84.781,85.569,83.975,85.328,8188604
2013-08-08,DIS,59.774,60.419,59.284,60.309,9709812
2013-08-08,GE,161.05,162.43,160.34,161.96,3380038
2013-08-08,GS,141.31,144.42,141.3,142.95,3247931
2013-08-08,HD,65.891,66.039,65.107,65.388,5427359
2013-08-08,HON,69.85,70.589,69.843,70.344,2520648
2013-08-08,IBM,133.72,135.12,132.92,134.82,6390599
2013-08-08,INTC,17.698,17.959,17.667,17.95,44137425
2013-08-08,JNJ,73.628,74.441,73.134,74.363,14059289
2013-08-08,JPM,43.153,43.866,42.598,43.621,23617935
2013-08-08,KO,30.411,30.532,30.273,30.486,12532874
2013-08-08,MCD,76.996,77.743,76.525,77.469,6191190
2013-08-08,MMM,93.622,93.884,92.799,93.406,3017856
2013-08-08,MRK,36.791,37.068,36.579,36.932,11371912
2013-08-08,MSFT,27.739,27.889,27.028,27.188,70005289
2013-08-08,NKE,30.026,30.208,29.902,30.031,5562606
2013-08-08,PG,63.547,63.724,63.039,63.503,8027454
2013-08-08,TRV,66.893,67.446,66.467,66.956,2340583
2013-08-08,UNH,63.894,64.321,63.613,63.865,2487196
2013-08-08,V,42.478,42.891,42.274,42.856,10244919
2013-08-08,VZ,33.501,33.803,33.391,33.795,12079209
2013-08-08,WBA,39.579,39.832,39.404,39.627,4103052
2013-08-08,WMT,63.766,64.297,63.501,63.981,5420856
2013-08-07,AAPL,14.524,14.588,14.424,14.489,341604444
2013-08-07,AMGN,89.623,90.334,82.371,83.391,12436887
2013-08-07,AXP,66.213,66.715,65.959,66.494,3499790
2013-08-07,BA,90.617,90.836,89.868,90.446,3709388
2013-08-07,CAT,64.182,64.448,63.693,64.143,5512798
2013-08-07,CRM,44.92,45.21,44.18,45.18,3001637
2013-08-07,CSCO,19.913,20.198,19.913,20.057,43912340
2013-08-07,CVX,84.941,85.344,84.594,84.747,5659984
2013-08-07,DIS,59.919,60.272,58.291,59.018,18668901
2013-08-07,GE,161.13,161.13,159.48,160.28,4224755
2013-08-07,GS,141.85,142.52,140.6,142.31,2456655
2013-08-07,HD,64.898,65.505,64.708,65.496,6467551
2013-08-07,HON,69.97,70.265,69.712,70.256,2915109
2013-08-07,IBM,134.19,135.15,133.81,134.93,5482769
2013-08-07,INTC,17.895,17.965,17.779,17.904,29617988
2013-08-07,JNJ,73.882,74.173,73.732,73.834,11486626
2013-08-07,JPM,43.526,43.659,43.117,43.325,16288690
2013-08-07,KO,30.372,30.508,30.307,30.493,12301477
2013-08-07,MCD,77.223,77.743,77.181,77.435,4154962
2013-08-07,MMM,92.948,93.051,92.336,92.568,2451750
2013-08-07,MRK,36.85,37.003,36.701,36.701,12735605
2013-08-07,MSFT,27.038,27.071,26.354,26.598,45143209
2013-08-07,NKE,29.834,30.111,29.825,30.065,6487121
2013-08-07,PG,63.387,63.58,62.938,62.963,7536460
2013-08-07,TRV,66.753,67.057,66.435,66.95,1736106
2013-08-07,UNH,63.669,64.084,63.405,63.894,3220758
2013-08-07,V,42.619,42.761,42.268,42.624,16556793
2013-08-07,VZ,33.708,33.927,33.656,33.708,7948634
2013-08-07,WBA,39.42,39.77,39.109,39.736,6034308
2013-08-07,WMT,63.863,64.075,63.245,63.694,7050642
2013-08-06,AAPL,14.533,14.741,14.437,14.621,382868685
2013-08-06,AMGN,83.904,85.642,83.382,85.312,4556653
2013-08-06,AXP,66.801,67.057,66.503,66.854,2911974
2013-08-06,BA,90.716,91.302,90.381,91.0,6134635
2013-08-06,CAT,64.261,64.876,63.964,64.869,9277707
2013-08-06,CRM,45.42,45.65,44.9,45.38,2751408
2013-08-06,CSCO,19.985,20.141,19.869,20.134,34226169
2013-08-06,CVX,84.816,85.523,84.747,85.379,6791201
2013-08-06,DIS,60.954,61.054,59.973,60.082,12695991
2013-08-06,GE,160.92,162.17,160.52,162.09,3460324
2013-08-06,GS,142.98,146.02,142.75,145.84,4147057
2013-08-06,HD,65.899,66.131,64.82,65.545,7666232
2013-08-06,HON,70.397,70.849,70.184,70.649,2479945
2013-08-06,IBM,135.21,136.31,134.74,136.12,8387192
2013-08-06,INTC,17.974,18.075,17.904,18.039,36589812
2013-08-06,JNJ,74.0,74.102,73.754,74.055,8132549
2013-08-06,JPM,43.673,44.156,43.534,44.067,13453368
2013-08-06,KO,30.542,30.587,30.307,30.437,11429246
2013-08-06,MCD,77.507,78.068,77.255,78.01,4466012
2013-08-06,MMM,92.689,93.051,92.42,92.939,2333959
2013-08-06,MRK,36.765,36.881,36.501,36.798,13101883
2013-08-06,MSFT,26.634,26.707,26.462,26.617,43083393
2013-08-06,NKE,30.249,30.39,29.947,30.142,6867835
2013-08-06,PG,63.213,63.393,62.875,62.875,8033182
2013-08-06,TRV,67.157,67.878,66.876,67.699,2356829
2013-08-06,UNH,63.946,64.059,63.325,63.85,3538598
2013-08-06,V,42.968,43.304,42.493,43.281,21266939
2013-08-06,VZ,33.817,33.904,33.635,33.884,7740040
2013-08-06,WBA,39.855,40.449,39.736,40.307,6595377
2013-08-06,WMT,63.89,64.467,63.636,64.457,8167194
2013-08-05,AAPL,14.666,14.703,14.437,14.516,364331386
2013-08-05,AMGN,85.668,86.89,85.53,86.838,2307211
2013-08-05,AXP,66.908,67.004,66.271,66.503,2538743
2013-08-05,BA,91.139,91.383,90.81,90.81,4199243
2013-08-05,CAT,65.064,65.63,65.014,65.491,4828252
2013-08-05,CRM,45.69,46.1,45.25,45.31,2620940
2013-08-05,CSCO,20.057,20.141,19.906,19.906,37648358
2013-08-05,CVX,85.395,85.925,85.24,85.902,5422215
2013-08-05,DIS,60.019,60.493,59.647,60.454,7993105
2013-08-05,GE,162.3,162.84,162.09,162.63,2715271
2013-08-05,GS,146.06,147.27,144.43,145.19,3023689
2013-08-05,HD,65.579,65.82,65.338,65.82,4346842
2013-08-05,HON,70.703,70.857,70.273,70.498,1798315
2013-08-05,IBM,138.44,138.7,137.61,138.2,3517706
2013-08-05,INTC,18.067,18.15,18.014,18.133,26477319
2013-08-05,JNJ,73.994,74.386,73.701,74.189,9118154
2013-08-05,JPM,44.156,44.53,44.086,44.337,11912366
2013-08-05,KO,30.479,30.615,30.394,30.394,13130396
2013-08-05,MCD,77.992,78.096,77.618,77.76,4236150
2013-08-05,MMM,93.025,93.284,92.93,93.23,1713640
2013-08-05,MRK,36.835,36.932,36.487,36.729,8944794
2013-08-05,MSFT,26.732,26.987,26.683,26.903,36743076
2013-08-05,NKE,30.187,30.249,30.073,30.092,4633897
2013-08-05,PG,62.954,63.148,62.61,62.681,6029411
2013-08-05,TRV,67.805,68.498,67.681,68.393,1650099
2013-08-05,UNH,64.033,64.242,63.126,63.176,3288395
2013-08-05,V,43.359,43.497,42.946,43.23,12214571
2013-08-05,VZ,33.897,33.993,33.722,33.831,6714486
2013-08-05,WBA,40.426,40.615,40.197,40.586,3320141
2013-08-05,WMT,64.628,64.817,64.348,64.505,4760736
2013-08-02,AAPL,14.449,14.458,14.266,14.307,313577646
2013-08-02,AMGN,86.96,87.711,86.291,87.661,2641365
2013-08-02,AXP,66.698,66.731,66.086,66.633,2824081
2013-08-02,BA,91.466,91.503,89.858,89.858,4985572
2013-08-02,CAT,65.637,65.937,65.014,65.63,6247682
2013-08-02,CRM,45.52,45.6,44.93,44.97,3494581
2013-08-02,CSCO,19.968,19.968,19.617,19.67,34752431
2013-08-02,CVX,86.074,86.168,84.916,86.004,10860685
2013-08-02,DIS,60.463,60.536,59.391,59.598,6708313
2013-08-02,GE,163.5,163.5,161.51,162.3,3885563
2013-08-02,GS,145.46,145.67,144.45,144.77,2154302
2013-08-02,HD,66.047,66.268,64.622,64.739,7245700
2013-08-02,HON,70.831,70.912,70.305,70.598,2865585
2013-08-02,IBM,138.2,138.44,136.81,138.44,5470622
2013-08-02,INTC,18.13,18.13,17.957,18.096,46421343
2013-08-02,JNJ,74.456,74.456,73.715,73.802,10779493
2013-08-02,JPM,44.464,44.485,44.086,44.292,13987748
2013-08-02,KO,30.428,30.571,30.202,30.28,33730281
2013-08-02,MCD,77.908,77.908,77.317,77.6,4106371
2013-08-02,MMM,93.284,93.351,92.661,93.08,2411847
2013-08-02,MRK,36.843,36.843,36.57,36.765,11755254
2013-08-02,MSFT,26.894,26.903,26.625,26.724,34623259
2013-08-02,NKE,30.137,30.278,29.733,30.0,8269672
2013-08-02,PG,62.869,63.031,62.302,62.97,8536432
2013-08-02,TRV,68.498,68.811,68.098,68.811,1871702
2013-08-02,UNH,63.091,63.762,62.804,63.762,4135792
2013-08-02,V,43.23,43.253,42.491,42.671,23021061
2013-08-02,VZ,33.927,34.054,33.628,33.642,10175414
2013-08-02,WBA,40.443,40.607,40.16,40.513,4354659
2013-08-02,WMT,64.612,64.612,63.998,64.203,7465806
2013-08-01,AAPL,14.267,14.27,14.159,14.233,235644317
2013-08-01,AMGN,87.221,87.617,86.467,87.38,3004943
2013-08-01,AXP,66.643,67.057,65.658,65.676,6787810
2013-08-01,BA,90.455,90.678,89.668,89.848,5794302
2013-08-01,CAT,65.745,66.033,64.719,65.108,8441975
2013-08-01,CRM,45.14,45.6,44.15,44.17,5478719
2013-08-01,CSCO,19.738,19.763,19.555,19.66,30597157
2013-08-01,CVX,87.085,87.234,86.523,87.129,8357977
2013-08-01,DIS,59.418,59.881,59.209,59.235,6972656
2013-08-01,GE,162.95,164.62,162.3,162.84,4830755
2013-08-01,GS,145.35,145.67,143.05,143.82,3749225
2013-08-01,HD,64.739,65.835,64.714,65.464,8173134
2013-08-01,HON,70.731,70.857,69.955,70.097,2687081
2013-08-01,IBM,138.65,139.61,138.37,139.25,4064114
2013-08-01,INTC,18.112,18.339,17.971,18.277,48451753
2013-08-01,JNJ,73.968,74.466,73.92,74.275,14070252
2013-08-01,JPM,44.5,44.688,44.234,44.358,20301920
2013-08-01,KO,30.691,30.826,30.562,30.562,15864510
2013-08-01,MCD,77.75,77.94,77.215,77.451,5036143
2013-08-01,MMM,93.396,94.073,93.284,93.369,3799131
2013-08-01,MRK,36.872,36.949,36.463,36.765,17851158
2013-08-01,MSFT,26.707,27.062,26.65,27.046,50463230
2013-08-01,NKE,29.99,30.053,28.75,28.75,17404199
2013-08-01,PG,63.14,63.594,62.807,63.122,13867511
2013-08-01,TRV,68.793,69.128,68.579,68.703,2219412
2013-08-01,UNH,63.875,64.192,63.651,63.937,3726980
2013-08-01,V,42.097,42.703,40.708,42.703,79036134
2013-08-01,VZ,33.765,33.884,33.509,33.79,13332736
2013-08-01,WBA,40.564,40.664,39.983,40.013,7563222
2013-08-01,WMT,64.18,64.548,64.083,64.34,6299693
2013-07-31,AAPL,14.136,14.288,14.04,14.213,368947301
2013-07-31,AMGN,86.372,87.344,84.87,86.016,5558677
2013-07-31,AXP,65.007,66.847,64.741,66.219,11714505
2013-07-31,BA,89.093,90.103,88.992,89.787,5294849
2013-07-31,CAT,64.556,65.328,64.502,65.078,9006734
2013-07-31,CRM,43.75,44.29,43.65,43.96,3264150
2013-07-31,CSCO,19.506,19.738,19.483,19.67,40282038
2013-07-31,CVX,86.695,87.398,86.428,86.807,7842173
2013-07-31,DIS,58.775,59.2,58.527,58.582,7870771
2013-07-31,GE,161.33,163.42,161.27,162.63,5885408
2013-07-31,GS,142.34,144.03,140.96,141.06,4264397
2013-07-31,HD,65.06,65.638,64.778,64.778,7185059
2013-07-31,HON,69.411,70.097,69.368,69.675,3608425
2013-07-31,IBM,138.11,139.44,137.7,137.7,5380624
2013-07-31,INTC,18.211,18.316,18.159,18.238,35455061
2013-07-31,JNJ,73.754,74.48,73.509,73.542,14408525
2013-07-31,JPM,43.866,44.292,43.69,43.75,24655533
2013-07-31,KO,30.324,30.698,30.307,30.571,17921182
2013-07-31,MCD,77.028,77.393,76.672,77.214,6803245
2013-07-31,MMM,92.641,93.557,92.31,92.466,3415082
2013-07-31,MRK,36.563,36.987,36.409,36.783,28430979
2013-07-31,MSFT,26.851,27.028,26.742,26.96,52055596
2013-07-31,NKE,28.6,28.864,28.535,28.693,9307265
2013-07-31,PG,62.105,62.963,61.993,62.211,15341132
2013-07-31,TRV,68.131,68.622,67.887,68.098,3043355
2013-07-31,UNH,63.604,64.313,63.276,63.276,6831668
2013-07-31,V,41.59,45.79,40.173,45.525,95828448
2013-07-31,VZ,33.404,34.065,33.384,33.94,21383092
2013-07-31,WBA,39.86,40.044,39.312,39.686,6730830
2013-07-31,WMT,63.951,64.39,63.775,63.934,7364926
2013-07-30,AAPL,14.161,14.282,14.033,14.055,353664276
2013-07-30,AMGN,88.669,88.749,87.229,87.653,4997626
2013-07-30,AXP,66.254,66.564,65.94,66.513,4269511
2013-07-30,BA,89.626,89.868,88.834,88.949,5925536
2013-07-30,CAT,64.774,65.209,64.361,64.991,6763190
2013-07-30,CRM,43.99,44.42,43.52,43.59,4358401
2013-07-30,CSCO,19.573,19.852,19.38,19.408,59481746
2013-07-30,CVX,86.625,87.435,86.237,86.938,6664033
2013-07-30,DIS,58.345,58.972,58.272,58.818,6831521
2013-07-30,GE,162.03,163.09,161.51,162.63,4713631
2013-07-30,GS,140.96,142.32,140.86,141.89,2942297
2013-07-30,HD,64.708,65.258,64.64,65.176,5846907
2013-07-30,HON,69.426,70.045,69.211,69.624,2915690
2013-07-30,IBM,138.8,140.08,138.65,139.51,3761113
2013-07-30,INTC,18.253,18.345,18.175,18.189,36961687
2013-07-30,JNJ,73.495,74.126,73.375,73.732,11235909
2013-07-30,JPM,43.549,44.077,43.354,43.975,18053154
2013-07-30,KO,30.5,30.814,30.449,30.58,14236094
2013-07-30,MCD,77.255,77.393,76.848,76.964,5255421
2013-07-30,MMM,92.17,92.402,91.766,92.207,2896945
2013-07-30,MRK,36.471,37.253,36.311,36.651,22105430
2013-07-30,MSFT,26.859,27.089,26.608,26.802,54309809
2013-07-30,NKE,28.572,28.683,28.478,28.483,7039524
2013-07-30,PG,62.211,62.57,61.993,62.252,8319527
2013-07-30,TRV,68.001,68.442,67.658,68.174,2799364
2013-07-30,UNH,63.1,63.928,62.847,63.632,6156706
2013-07-30,V,44.984,45.393,44.913,45.273,14802565
2013-07-30,VZ,34.039,35.063,33.957,35.063,17147579
2013-07-30,WBA,39.671,40.656,39.563,40.387,6454017
2013-07-30,WMT,63.906,64.294,63.743,64.174,5525691
2013-07-29,AAPL,13.989,14.057,13.75,13.77,283802710
2013-07-29,AMGN,87.205,87.555,86.467,87.361,2543418
2013-07-29,AXP,66.141,66.406,65.499,66.228,3687559
2013-07-29,BA,88.843,89.109,87.726,87.744,4768535
2013-07-29,CAT,64.642,64.898,63.849,64.175,11655580
2013-07-29,CRM,43.31,43.43,42.51,43.16,3087294
2013-07-29,CSCO,19.31,19.417,19.235,19.334,23404341
2013-07-29,CVX,86.912,87.734,86.695,87.734,5849872
2013-07-29,DIS,58.736,59.118,58.609,58.911,4186680
2013-07-29,GE,162.09,162.84,161.9,162.36,3865719
2013-07-29,GS,141.58,143.01,140.58,142.87,3254481
2013-07-29,HD,64.764,65.02,64.518,64.739,6291110
2013-07-29,HON,69.228,69.528,68.988,69.114,2709423
2013-07-29,IBM,138.92,139.63,138.47,139.37,2984997
2013-07-29,INTC,18.146,18.189,18.012,18.087,109573635
2013-07-29,JNJ,73.526,73.668,73.053,73.066,10047657
2013-07-29,JPM,43.832,44.077,43.589,44.059,12777091
2013-07-29,KO,30.472,30.774,30.456,30.722,13393300
2013-07-29,MCD,76.863,76.987,76.488,76.934,4574554
2013-07-29,MMM,91.976,92.141,91.555,91.82,1851309
2013-07-29,MRK,36.693,37.033,36.547,36.635,13559875
2013-07-29,MSFT,26.598,26.65,26.479,26.539,34238327
2013-07-29,NKE,28.509,28.544,28.296,28.296,5582748
2013-07-29,PG,61.943,62.219,61.91,61.947,5675660
2013-07-29,TRV,68.019,68.174,67.58,68.139,2466531
2013-07-29,UNH,63.552,63.613,62.83,62.959,4393116
2013-07-29,V,45.104,45.462,44.939,45.31,6146948
2013-07-29,VZ,34.761,34.93,34.378,34.452,12508595
2013-07-29,WBA,40.16,40.456,40.133,40.291,4178791
2013-07-29,WMT,63.99,64.211,63.815,63.857,4223534
2013-07-26,AAPL,13.776,13.776,13.568,13.599,228895531
2013-07-26,AMGN,87.38,87.617,86.458,86.926,3155908
2013-07-26,AXP,66.387,66.572,65.567,66.531,4015318
2013-07-26,BA,89.509,90.045,89.257,90.045,4977464
2013-07-26,CAT,63.892,63.909,63.411,63.752,7357617
2013-07-26,CRM,43.22,43.33,42.28,42.97,2733307
2013-07-26,CSCO,19.442,19.442,19.235,19.252,26162416
2013-07-26,CVX,87.875,87.919,86.859,87.485,7012925
2013-07-26,DIS,59.073,59.155,58.281,58.609,5445007
2013-07-26,GE,163.17,163.24,162.17,163.17,4701262
2013-07-26,GS,143.4,143.74,142.56,143.22,2733929
2013-07-26,HD,64.82,65.338,64.419,64.556,6775112
2013-07-26,HON,69.324,69.385,68.842,69.053,3029792
2013-07-26,IBM,139.72,139.74,138.09,139.2,3509434
2013-07-26,INTC,18.159,18.159,17.878,17.909,141510936
2013-07-26,JNJ,73.224,73.307,72.296,72.823,10983994
2013-07-26,JPM,44.118,44.25,43.762,44.125,21302013
2013-07-26,KO,30.744,30.753,30.265,30.753,16232174
2013-07-26,MCD,76.987,77.028,76.118,76.377,5808435
2013-07-26,MMM,92.216,92.233,90.987,91.656,2956443
2013-07-26,MRK,36.805,36.805,36.265,36.471,12973504
2013-07-26,MSFT,26.667,26.667,26.313,26.362,45814628
2013-07-26,NKE,28.426,28.459,28.2,28.209,6069695
2013-07-26,PG,62.168,62.194,61.4,61.885,8461423
2013-07-26,TRV,68.174,68.174,66.965,67.314,2621871
2013-07-26,UNH,63.046,63.376,62.486,62.976,4382032
2013-07-26,V,45.393,45.721,45.073,45.578,9266770
2013-07-26,VZ,34.446,34.485,34.103,34.254,10502770
2013-07-26,WBA,40.315,40.634,39.999,40.306,5078432
2013-07-26,WMT,63.998,64.025,63.259,63.941,6520025
2013-07-25,AAPL,13.698,13.787,13.615,13.767,262549711
2013-07-25,AMGN,87.31,87.449,84.014,84.93,4208087
2013-07-25,AXP,66.765,66.801,66.114,66.141,4634405
2013-07-25,BA,90.455,90.789,89.734,90.155,6213831
2013-07-25,CAT,63.956,64.3,63.34,63.886,12768291
2013-07-25,CRM,43.22,43.47,42.06,42.12,5237413
2013-07-25,CSCO,19.442,19.531,19.295,19.515,41293422
2013-07-25,CVX,88.007,88.06,86.633,86.884,6484698
2013-07-25,DIS,58.681,58.852,58.418,58.474,5948626
2013-07-25,GE,163.42,163.42,162.3,162.91,4525134
2013-07-25,GS,143.98,144.06,142.04,142.57,2577893
2013-07-25,HD,65.027,65.942,64.123,65.932,12108042
2013-07-25,HON,69.298,69.426,69.061,69.252,3076409
2013-07-25,IBM,139.64,140.08,138.53,138.99,4256869
2013-07-25,INTC,18.003,18.003,17.816,17.839,146740567
2013-07-25,JNJ,73.023,73.165,72.375,72.573,9341660
2013-07-25,JPM,44.47,44.47,43.993,44.434,17626349
2013-07-25,KO,30.895,30.927,30.623,30.872,12093008
2013-07-25,MCD,76.565,76.643,75.836,75.92,5359812
2013-07-25,MMM,91.931,92.207,90.587,90.95,4242471
2013-07-25,MRK,36.563,36.579,35.94,36.075,13229217
2013-07-25,MSFT,26.47,26.691,26.354,26.667,74964219
2013-07-25,NKE,28.407,28.588,28.272,28.525,9801548
2013-07-25,PG,62.186,62.309,61.749,61.877,8068319
2013-07-25,TRV,67.562,67.641,66.467,66.909,3257805
2013-07-25,UNH,63.405,63.405,62.604,62.931,4398778
2013-07-25,V,45.721,46.051,44.878,44.878,23326964
2013-07-25,VZ,34.236,34.296,33.825,33.954,9610096
2013-07-25,WBA,40.465,40.577,39.983,40.37,5684502
2013-07-25,WMT,64.008,64.373,63.694,64.036,7215666
2013-07-24,AAPL,13.76,13.888,13.598,13.712,676776628
2013-07-24,AMGN,84.999,85.709,84.434,85.668,2332776
2013-07-24,AXP,66.406,67.031,65.866,65.959,6967981
2013-07-24,BA,90.653,92.812,90.084,92.598,9112189
2013-07-24,CAT,64.968,66.403,64.343,65.856,21327271
2013-07-24,CRM,42.01,43.53,41.95,43.01,6022821
2013-07-24,CSCO,19.506,19.812,19.402,19.701,35849067
2013-07-24,CVX,87.06,87.919,86.704,87.645,6575651
2013-07-24,DIS,58.765,59.2,58.665,58.717,5860572
2013-07-24,GE,162.95,164.44,162.55,164.1,4152217
2013-07-24,GS,143.21,144.83,142.72,144.7,2936408
2013-07-24,HD,66.081,66.244,65.513,66.225,5848147
2013-07-24,HON,69.434,69.921,69.29,69.771,2380960
2013-07-24,IBM,139.22,139.69,138.69,138.76,4177476
2013-07-24,INTC,17.902,17.957,17.668,17.902,42821549
2013-07-24,JNJ,72.854,73.092,72.375,73.083,8679006
2013-07-24,JPM,44.575,44.808,44.374,44.8,21172903
2013-07-24,KO,30.91,31.114,30.826,31.106,13895186
2013-07-24,MCD,75.913,76.494,75.629,76.346,6619318
2013-07-24,MMM,91.766,92.382,91.555,92.364,2292939
2013-07-24,MRK,36.258,36.463,36.061,36.371,11780344
2013-07-24,MSFT,26.95,27.144,26.894,27.013,62619046
2013-07-24,NKE,28.473,28.832,28.445,28.726,5175432
2013-07-24,PG,62.08,62.644,61.971,62.602,7251260
2013-07-24,TRV,67.012,67.544,66.575,67.136,3163622
2013-07-24,UNH,63.325,63.865,63.02,63.568,6898695
2013-07-24,V,43.879,44.605,43.622,44.59,14894041
2013-07-24,VZ,34.013,34.116,33.714,33.865,12544837
2013-07-24,WBA,40.522,40.656,40.258,40.607,3744038
2013-07-24,WMT,64.186,64.563,63.775,64.557,6009101
2013-07-23,AAPL,13.087,13.338,13.079,13.308,420204399
2013-07-23,AMGN,85.016,87.073,84.87,87.073,3211103
2013-07-23,AXP,65.567,66.245,65.523,66.114,4669659
2013-07-23,BA,91.374,91.529,90.137,90.845,5996917
2013-07-23,CAT,66.589,67.259,66.275,66.563,8852003
2013-07-23,CRM,42.54,43.16,42.01,42.13,4638344
2013-07-23,CSCO,19.488,19.645,19.432,19.596,36674606
2013-07-23,CVX,87.651,87.937,87.268,87.514,5463852
2013-07-23,DIS,58.59,58.882,58.481,58.726,4987857
2013-07-23,GE,163.58,164.69,163.03,164.62,4919175
2013-07-23,GS,144.27,145.28,143.6,144.48,2933472
2013-07-23,HD,66.016,66.244,65.74,65.974,6056699
2013-07-23,HON,69.648,69.921,69.368,69.794,2424741
2013-07-23,IBM,138.07,139.09,137.44,137.53,4044828
2013-07-23,INTC,17.762,17.948,17.676,17.839,36534070
2013-07-23,JNJ,72.903,73.25,72.66,72.88,10734893
2013-07-23,JPM,44.606,44.778,44.45,44.644,13439110
2013-07-23,KO,30.985,31.114,30.859,30.978,12433091
2013-07-23,MCD,75.991,76.744,75.93,76.612,8905198
2013-07-23,MMM,92.087,92.54,91.507,91.847,2857970
2013-07-23,MRK,36.379,36.6,36.084,36.288,12177175
2013-07-23,MSFT,26.836,27.02,26.742,26.91,78043080
2013-07-23,NKE,28.726,28.903,28.703,28.874,4718070
2013-07-23,PG,62.602,62.954,62.474,62.815,5575097
2013-07-23,TRV,67.038,69.38,66.95,69.119,6913525
2013-07-23,UNH,63.466,63.511,62.704,63.046,4506672
2013-07-23,V,44.309,44.991,44.299,44.812,12461701
2013-07-23,VZ,33.997,34.065,33.776,33.978,10007299
2013-07-23,WBA,40.465,40.737,40.379,40.642,4782188
2013-07-23,WMT,64.45,64.513,63.831,63.965,6404064
2013-07-22,AAPL,13.317,13.425,13.291,13.416,237683091
2013-07-22,AMGN,86.88,86.986,85.967,86.337,3583032
2013-07-22,AXP,65.838,66.263,65.392,65.586,6192444
2013-07-22,BA,90.581,90.974,90.237,90.927,4918015
2013-07-22,CAT,66.961,67.39,66.477,66.477,6211898
2013-07-22,CRM,42.04,42.52,41.84,42.5,3134602
2013-07-22,CSCO,19.608,19.852,19.425,19.821,39899225
2013-07-22,CVX,87.485,87.909,87.224,87.277,5888860
2013-07-22,DIS,58.546,59.391,58.418,59.226,6571355
2013-07-22,GE,164.56,164.96,163.7,163.95,6276949
2013-07-22,GS,144.27,144.33,142.22,142.28,3159358
2013-07-22,HD,65.859,65.906,65.242,65.842,7237083
2013-07-22,HON,69.456,69.665,69.22,69.466,3100028
2013-07-22,IBM,137.43,138.63,136.83,136.95,4799666
2013-07-22,INTC,17.778,18.05,17.745,18.012,45960753
2013-07-22,JNJ,72.793,73.015,72.264,72.636,12571735
2013-07-22,JPM,44.516,44.606,44.037,44.21,20330381
2013-07-22,KO,30.895,31.122,30.833,31.077,12461093
2013-07-22,MCD,76.636,76.912,76.227,76.766,16820223
2013-07-22,MMM,91.736,92.151,91.235,91.497,3579264
2013-07-22,MRK,36.22,36.622,36.089,36.319,14912601
2013-07-22,MSFT,26.995,26.995,26.65,26.732,93712574
2013-07-22,NKE,28.771,28.898,28.566,28.688,6139218
2013-07-22,PG,62.815,62.99,62.57,62.822,6224228
2013-07-22,TRV,69.663,69.747,68.966,69.034,2105732
2013-07-22,UNH,63.02,63.334,62.342,62.478,5771559
2013-07-22,V,44.931,44.953,44.467,44.69,8438004
2013-07-22,VZ,33.94,33.962,33.509,33.649,13025826
2013-07-22,WBA,40.664,40.952,40.063,40.34,6802460
2013-07-22,WMT,63.89,64.203,63.775,63.906,5068213
2013-07-19,AAPL,13.274,13.557,13.256,13.53,307272717
2013-07-19,AMGN,87.221,87.449,82.988,83.937,6833045
2013-07-19,AXP,65.259,65.858,64.741,64.869,9161817
2013-07-19,BA,90.653,90.8,89.519,90.8,7074761
2013-07-19,CAT,66.688,66.876,66.302,66.535,6532371
2013-07-19,CRM,42.5,42.75,41.7,41.85,6079826
2013-07-19,CSCO,19.685,19.821,19.531,19.715,51447718
2013-07-19,CVX,87.398,87.398,86.22,86.633,8610088
2013-07-19,DIS,59.235,60.027,59.008,59.9,7944153
2013-07-19,GE,163.64,165.15,159.54,160.28,15665936
2013-07-19,GS,142.65,143.03,141.1,142.09,3838663
2013-07-19,HD,65.767,65.96,65.38,65.82,7150210
2013-07-19,HON,69.902,70.973,69.343,70.58,3805055
2013-07-19,IBM,137.05,140.2,136.82,140.16,9882259
2013-07-19,INTC,17.985,18.071,17.808,18.043,58761957
2013-07-19,JNJ,72.752,72.787,71.034,71.183,15854569
2013-07-19,JPM,44.201,44.508,44.005,44.479,22568950
2013-07-19,KO,31.083,31.091,30.859,30.927,15080515
2013-07-19,MCD,78.751,78.857,78.169,78.691,5741727
2013-07-19,MMM,91.675,91.876,90.987,90.987,3921997
2013-07-19,MRK,36.275,36.371,35.823,36.032,18755313
2013-07-19,MSFT,26.479,27.551,26.16,27.325,294540424
2013-07-19,NKE,28.798,28.907,28.673,28.753,6510753
2013-07-19,PG,62.929,62.963,61.91,62.146,10167387
2013-07-19,TRV,69.034,69.152,68.653,68.958,1857341
